1.000000000000000000e+00,1.273191200000000000e+07,1.273191200000000000e+07,1.134669500000000000e+07,1.134745800000000000e+07,7.128540000000000000e+06,7.128540000000000000e+06,5.953803000000000000e+06,5.953539000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.129001000000000000e+06,7.129001000000000000e+06,6.121024000000000000e+06,6.121183000000000000e+06
2.000000000000000000e+00,1.272590200000000000e+07,1.272590200000000000e+07,1.134494800000000000e+07,1.134477500000000000e+07,6.916998000000000000e+06,6.916998000000000000e+06,5.775911000000000000e+06,5.775607000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.338341000000000000e+06,7.338341000000000000e+06,6.299792000000000000e+06,6.299950000000000000e+06
3.000000000000000000e+00,1.271671600000000000e+07,1.271671600000000000e+07,1.133552200000000000e+07,1.133532400000000000e+07,6.709907000000000000e+06,6.709907000000000000e+06,5.597637000000000000e+06,5.597483000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.545349000000000000e+06,7.545349000000000000e+06,6.478560000000000000e+06,6.478549000000000000e+06
4.000000000000000000e+00,1.267757800000000000e+07,1.267757800000000000e+07,1.130705200000000000e+07,1.130710600000000000e+07,6.493666000000000000e+06,6.493666000000000000e+06,5.413581000000000000e+06,5.413409000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.738208000000000000e+06,7.738208000000000000e+06,6.648503000000000000e+06,6.648515000000000000e+06
5.000000000000000000e+00,1.266166000000000000e+07,1.266166000000000000e+07,1.128712800000000000e+07,1.128694100000000000e+07,7.954089000000000000e+06,7.954089000000000000e+06,6.631650000000000000e+06,6.631703000000000000e+06,2.687284000000000000e+06,2.687284000000000000e+06,2.245551000000000000e+06,2.245267000000000000e+06,1.325724000000000000e+06,1.325724000000000000e+06,1.176850000000000000e+06,1.176980000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.943431000000000000e+06,7.943431000000000000e+06,6.823922000000000000e+06,6.823927000000000000e+06
6.000000000000000000e+00,1.263368700000000000e+07,1.263368700000000000e+07,1.126121700000000000e+07,1.126119400000000000e+07,8.089110000000000000e+06,8.089110000000000000e+06,6.741761000000000000e+06,6.741359000000000000e+06,3.157843000000000000e+06,3.157843000000000000e+06,2.638089000000000000e+06,2.638039000000000000e+06,1.506596000000000000e+06,1.506596000000000000e+06,1.339656000000000000e+06,1.339629000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.137691000000000000e+06,8.137691000000000000e+06,6.997421000000000000e+06,6.997450000000000000e+06
7.000000000000000000e+00,1.257768000000000000e+07,1.257768000000000000e+07,1.121626000000000000e+07,1.121622000000000000e+07,8.183281000000000000e+06,8.183281000000000000e+06,6.821493000000000000e+06,6.821461000000000000e+06,3.554604000000000000e+06,3.554604000000000000e+06,2.973143000000000000e+06,2.973217000000000000e+06,1.642103000000000000e+06,1.642103000000000000e+06,1.460219000000000000e+06,1.460029000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.329411000000000000e+06,8.329411000000000000e+06,7.160860000000000000e+06,7.160889000000000000e+06
8.000000000000000000e+00,1.254167700000000000e+07,1.254167700000000000e+07,1.117935700000000000e+07,1.117919500000000000e+07,8.290393000000000000e+06,8.290393000000000000e+06,6.906593000000000000e+06,6.906117000000000000e+06,3.930340000000000000e+06,3.930340000000000000e+06,3.289344000000000000e+06,3.289297000000000000e+06,1.755982000000000000e+06,1.755982000000000000e+06,1.561272000000000000e+06,1.561373000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.519920000000000000e+06,8.519920000000000000e+06,7.329874000000000000e+06,7.329819000000000000e+06
9.000000000000000000e+00,1.247254200000000000e+07,1.247254200000000000e+07,1.112411200000000000e+07,1.112403300000000000e+07,8.369250000000000000e+06,8.369250000000000000e+06,6.972300000000000000e+06,6.972092000000000000e+06,4.261257000000000000e+06,4.261257000000000000e+06,3.567804000000000000e+06,3.567926000000000000e+06,1.839092000000000000e+06,1.839092000000000000e+06,1.634244000000000000e+06,1.634024000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.705954000000000000e+06,8.705954000000000000e+06,7.488540000000000000e+06,7.488383000000000000e+06
1.000000000000000000e+01,1.240172500000000000e+07,1.240172500000000000e+07,1.105928500000000000e+07,1.105942300000000000e+07,8.447669000000000000e+06,8.447669000000000000e+06,7.036293000000000000e+06,7.035892000000000000e+06,4.575537000000000000e+06,4.575537000000000000e+06,3.829737000000000000e+06,3.829714000000000000e+06,1.904202000000000000e+06,1.904202000000000000e+06,1.691013000000000000e+06,1.690848000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.889892000000000000e+06,8.889892000000000000e+06,7.641184000000000000e+06,7.641298000000000000e+06
1.100000000000000000e+01,1.232920700000000000e+07,1.232920700000000000e+07,1.099359300000000000e+07,1.099314800000000000e+07,8.519232000000000000e+06,8.519232000000000000e+06,7.091662000000000000e+06,7.091526000000000000e+06,4.858185000000000000e+06,4.858185000000000000e+06,4.063641000000000000e+06,4.063666000000000000e+06,1.946677000000000000e+06,1.946677000000000000e+06,1.727360000000000000e+06,1.727164000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.064006000000000000e+06,9.064006000000000000e+06,7.793802000000000000e+06,7.793723000000000000e+06
1.200000000000000000e+01,1.230424600000000000e+07,1.230424600000000000e+07,1.092533800000000000e+07,1.092541000000000000e+07,8.591455000000000000e+06,8.591455000000000000e+06,7.149525000000000000e+06,7.149319000000000000e+06,5.118576000000000000e+06,5.118576000000000000e+06,4.286208000000000000e+06,4.286312000000000000e+06,1.973460000000000000e+06,1.973460000000000000e+06,1.751072000000000000e+06,1.751032000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.654460000000000000e+05,1.654460000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,9.240416000000000000e+06,9.240416000000000000e+06,7.943047000000000000e+06,7.943081000000000000e+06
1.300000000000000000e+01,1.229779200000000000e+07,1.229779200000000000e+07,1.091770800000000000e+07,1.091762800000000000e+07,8.659520000000000000e+06,8.659520000000000000e+06,7.205435000000000000e+06,7.205159000000000000e+06,5.367127000000000000e+06,5.367127000000000000e+06,4.493701000000000000e+06,4.493639000000000000e+06,1.983656000000000000e+06,1.983656000000000000e+06,1.762174000000000000e+06,1.761891000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.355400000000000000e+05,3.355400000000000000e+05,1.555940000000000000e+05,1.558530000000000000e+05,9.400706000000000000e+06,9.400706000000000000e+06,8.087885000000000000e+06,8.088003000000000000e+06
1.400000000000000000e+01,1.229350900000000000e+07,1.229350900000000000e+07,1.091491100000000000e+07,1.091475900000000000e+07,8.715792000000000000e+06,8.715792000000000000e+06,7.253868000000000000e+06,7.253453000000000000e+06,5.596208000000000000e+06,5.596208000000000000e+06,4.678898000000000000e+06,4.678781000000000000e+06,1.990008000000000000e+06,1.990008000000000000e+06,1.757782000000000000e+06,1.757545000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.142650000000000000e+05,5.142650000000000000e+05,3.154030000000000000e+05,3.156600000000000000e+05,9.567263000000000000e+06,9.567263000000000000e+06,8.229657000000000000e+06,8.229772000000000000e+06
1.500000000000000000e+01,1.227649000000000000e+07,1.227649000000000000e+07,1.090036800000000000e+07,1.090032600000000000e+07,8.774579000000000000e+06,8.774579000000000000e+06,7.290469000000000000e+06,7.290505000000000000e+06,5.791040000000000000e+06,5.791040000000000000e+06,4.842243000000000000e+06,4.842316000000000000e+06,1.973209000000000000e+06,1.973209000000000000e+06,1.739642000000000000e+06,1.739662000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.882050000000000000e+05,6.882050000000000000e+05,4.758190000000000000e+05,4.760510000000000000e+05,9.717181000000000000e+06,9.717181000000000000e+06,8.357409000000000000e+06,8.357743000000000000e+06
